index,Name,Hall of Fame Class,Year Drafted,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
1394,Hollis Thompson,,2013.0,77.0,22.6,6.0,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,0.9,2.3,3.2,0.9,0.7,0.2,0.8,7.3
1395,Jeff Withey,,2013.0,58.0,11.8,3.3,1.2,2.2,53.5,0.0,0.0,0,0.9,1.3,71.2,0.8,1.7,2.6,0.4,0.3,0.9,0.3,5.7
1396,Kelly Olynyk,,2013.0,70.0,20.0,8.7,3.3,7.2,46.6,0.6,1.6,35.1,1.4,1.7,81.1,2.0,3.2,5.2,1.6,0.5,0.4,1.5,10.7
1397,Kentavious Caldwell-Pope,,2013.0,80.0,19.8,5.9,2.3,5.8,39.6,0.7,2.3,31.9,0.6,0.8,77.0,0.5,1.5,2.0,0.7,0.9,0.1,0.3,5.6
1398,Mason Plumlee,,2013.0,70.0,18.2,7.4,2.8,4.3,65.9,0.0,0.0,0,1.7,2.8,62.6,1.4,3.0,4.4,0.9,0.7,0.8,1.1,10.6
1399,Matthew Dellavedova,,2013.0,72.0,17.7,4.7,1.7,4.1,41.2,0.8,2.2,36.8,0.5,0.7,79.2,0.4,1.3,1.7,2.6,0.5,0.1,0.8,6.2
1400,Michael Carter-Williams,,2013.0,70.0,34.5,16.7,6.1,15.1,40.5,0.8,3.0,26.4,3.7,5.2,70.3,1.4,4.8,6.2,6.3,1.9,0.6,3.5,17.6
1401,Miroslav Raduljica,,2013.0,48.0,9.7,3.8,1.4,2.6,54.0,0.0,0.0,0,0.9,1.1,81.8,1.1,1.1,2.3,0.5,0.1,0.3,0.6,4.9
1402,Nate Wolters,,2013.0,58.0,22.6,7.2,2.9,6.7,43.7,0.3,1.1,29,1.0,1.6,65.6,0.6,2.0,2.6,3.2,0.6,0.3,1.0,8.6
1403,Nemanja Nedovic,,2013.0,24.0,5.9,1.1,0.3,1.6,20.5,0.1,0.8,16.7,0.3,0.3,87.5,0.1,0.5,0.6,0.5,0.0,0.0,0.5,0.4
1404,Nick Calathes,,2013.0,71.0,16.5,4.9,2.0,4.4,45.7,0.3,0.9,31.1,0.6,1.0,61.1,0.3,1.6,1.9,2.9,0.9,0.1,1.4,6.6
1405,Otto Porter,,2013.0,37.0,8.6,2.1,0.9,2.5,36.3,0.1,0.6,19,0.2,0.3,66.7,0.6,1.0,1.5,0.3,0.2,0.0,0.4,2.1
1406,Pero Antic,,2013.0,50.0,18.5,7.0,2.5,5.9,41.8,1.1,3.4,32.7,1.0,1.3,75.8,1.1,3.0,4.2,1.2,0.4,0.2,1.1,8.2
1407,Peyton Siva,,2013.0,24.0,9.3,2.3,0.8,2.4,31.6,0.3,1.0,28,0.5,0.6,73.3,0.1,0.5,0.6,1.4,0.4,0.0,0.8,2.1
1408,Phil Pressey,,2013.0,75.0,15.1,2.8,1.0,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,0.3,1.1,1.4,3.2,0.9,0.1,1.2,4.7
1409,Ray McCallum,,2013.0,45.0,19.9,6.2,2.5,6.7,37.7,0.5,1.3,37.3,0.7,1.0,74.4,0.4,1.4,1.8,2.7,0.5,0.2,0.9,6.1
1410,Reggie Bullock,,2013.0,43.0,9.2,2.7,1.0,2.8,35.5,0.5,1.7,30.1,0.2,0.2,77.8,0.3,1.0,1.3,0.3,0.2,0.0,0.3,2.3
1411,Robbie Hummel,,2013.0,53.0,12.4,3.4,1.3,3.3,37.9,0.6,1.7,36,0.3,0.3,93.8,0.7,1.8,2.5,0.4,0.3,0.0,0.2,4.4
1412,Rudy Gobert,,2013.0,45.0,9.6,2.3,0.8,1.6,48.6,0.0,0.0,0,0.7,1.4,49.2,1.1,2.3,3.4,0.2,0.2,0.9,0.7,4.7
1413,Ryan Kelly,,2013.0,59.0,22.2,8.0,2.7,6.3,42.3,0.8,2.4,33.8,1.9,2.3,81.5,0.7,3.0,3.7,1.6,0.5,0.8,0.8,9.8
1414,Shabazz Muhammad,,2013.0,37.0,7.8,3.9,1.5,3.4,46.0,0.1,0.3,27.3,0.7,1.1,65.0,0.6,0.8,1.4,0.2,0.2,0.0,0.4,3.1
1415,Solomon Hill,,2013.0,28.0,8.1,1.7,0.6,1.4,42.5,0.3,0.8,30.4,0.2,0.3,85.7,0.3,1.1,1.5,0.4,0.2,0.1,0.5,2.5
1416,Steven Adams,,2013.0,81.0,14.8,3.3,1.1,2.3,50.3,0.0,0.0,0,1.0,1.7,58.1,1.8,2.3,4.1,0.5,0.5,0.7,0.9,6.4
1417,Tim Hardaway Jr.,,2013.0,81.0,23.1,10.2,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,0.2,1.3,1.5,0.8,0.5,0.1,0.6,7.4
1418,Tony Snell,,2013.0,77.0,16.0,4.5,1.7,4.4,38.4,0.7,2.3,32,0.4,0.5,75.6,0.2,1.4,1.6,0.9,0.4,0.2,0.6,4.2
1419,Toure' Murry,,2013.0,51.0,7.3,2.7,1.1,2.5,43.4,0.1,0.2,41.7,0.5,0.8,59.0,0.3,0.6,0.9,1.0,0.4,0.0,0.7,2.5
1420,Trey Burke,,2013.0,70.0,32.3,12.8,4.9,12.8,38.0,1.6,4.8,33,1.5,1.6,90.3,0.5,2.4,3.0,5.7,0.6,0.1,1.9,12.1
1421,Victor Oladipo,,2013.0,80.0,31.1,13.8,4.9,11.7,41.9,0.9,2.8,32.7,3.1,4.0,78.0,0.5,3.6,4.1,4.1,1.6,0.5,3.2,13.2
1422,Vitor Faverani,,2013.0,37.0,13.2,4.4,1.7,4.0,43.5,0.3,1.1,30,0.6,1.0,64.9,1.1,2.3,3.5,0.4,0.4,0.7,1.1,5.7
1423,Aaron Gordon,,2014.0,47.0,17.0,5.2,2.0,4.4,44.7,0.3,1.0,27.1,0.9,1.3,72.1,1.0,2.6,3.6,0.7,0.5,0.5,0.8,6.8
1424,Adreian Payne,,2014.0,32.0,23.1,6.7,2.8,6.9,41.4,0.0,0.3,11.1,0.9,1.4,65.2,1.5,3.6,5.1,0.9,0.6,0.3,1.4,7.6
1425,Andrew Wiggins,,2014.0,82.0,36.2,16.9,6.1,13.9,43.7,0.5,1.5,31,4.3,5.7,76.0,1.6,2.9,4.6,2.1,1.1,0.6,2.2,13.9
1426,Bojan Bogdanovic,,2014.0,78.0,23.8,9.0,3.3,7.4,45.3,1.2,3.3,35.5,1.1,1.4,82.1,0.6,2.1,2.7,0.9,0.4,0.1,1.0,7.8
1427,Cleanthony Early,,2014.0,39.0,16.6,5.4,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75.0,0.6,1.9,2.5,0.9,0.6,0.3,1.0,4.8
1428,Cory Jefferson,,2014.0,50.0,10.6,3.7,1.5,3.3,44.9,0.0,0.3,13.3,0.6,1.1,57.4,0.9,2.0,2.9,0.3,0.2,0.4,0.4,4.8
1429,Damjan Rudez,,2014.0,68.0,15.4,4.8,1.8,3.9,45.2,1.0,2.5,40.6,0.2,0.3,69.6,0.1,0.6,0.7,0.8,0.2,0.1,0.7,3.6
1430,Dante Exum,,2014.0,82.0,22.2,4.8,1.8,5.1,34.9,1.0,3.2,31.4,0.2,0.4,62.5,0.3,1.3,1.6,2.4,0.5,0.2,1.4,4.6
1431,Elfrid Payton,,2014.0,82.0,30.4,8.9,3.7,8.6,42.5,0.1,0.5,26.2,1.4,2.6,55.1,1.3,3.0,4.3,6.5,1.7,0.2,2.5,13.0
1432,Elijah Millsap,,2014.0,47.0,19.7,5.3,1.7,5.1,34.0,0.6,1.9,31.1,1.2,1.8,67.4,0.6,2.6,3.2,1.2,1.2,0.3,1.4,5.9
1433,Furkan Aldemir,,2014.0,41.0,13.2,2.3,1.0,1.9,51.3,0.0,0.1,0,0.3,0.7,48.1,1.9,2.4,4.3,0.7,0.4,0.4,0.4,6.4
1434,Gary Harris,,2014.0,55.0,13.1,3.4,1.2,3.9,30.4,0.4,1.9,20.4,0.6,0.9,74.5,0.4,0.8,1.2,0.5,0.7,0.1,0.7,2.3
1435,Jabari Parker,,2014.0,25.0,29.5,12.3,5.2,10.5,49.0,0.2,0.6,25,1.8,2.6,69.7,2.0,3.5,5.5,1.7,1.2,0.2,1.9,12.9
1436,JaKarr Sampson,,2014.0,74.0,15.3,5.2,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,0.5,1.7,2.2,1.0,0.5,0.3,1.0,5.2
1437,James Ennis III,,2014.0,62.0,17.0,5.0,1.6,4.0,40.9,0.5,1.5,32.6,1.3,1.5,84.0,0.8,2.0,2.8,0.8,0.4,0.3,0.6,6.1
1438,James Young,,2014.0,31.0,10.7,3.4,1.2,3.3,35.3,0.5,2.1,25.8,0.5,0.9,55.2,0.3,1.1,1.4,0.4,0.3,0.1,0.2,2.8
1439,Jerami Grant,,2014.0,65.0,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,0.6,1.1,1.3,6.2
1440,Joe Ingles,,2014.0,79.0,21.2,5.0,1.9,4.5,41.5,0.9,2.6,35.6,0.4,0.5,75.0,0.3,1.9,2.2,2.3,0.9,0.1,1.2,6.6
1441,Joffrey Lauvergne,,2014.0,24.0,11.2,3.9,1.5,3.7,40.4,0.1,0.7,18.8,0.8,1.2,64.3,1.1,2.1,3.2,0.5,0.3,0.4,0.9,4.8
1442,Johnny O'Bryant III,,2014.0,34.0,10.8,2.9,1.3,3.5,36.7,0.0,0.0,0,0.4,0.8,44.4,0.8,1.1,1.9,0.5,0.1,0.1,0.7,2.2
1443,Jordan Clarkson,,2014.0,59.0,25.0,11.9,4.5,10.1,44.8,0.6,2.1,31.4,2.2,2.7,82.9,0.9,2.3,3.2,3.5,0.9,0.2,1.6,12.1
1444,Jusuf Nurkic,,2014.0,62.0,17.8,6.9,2.8,6.2,44.6,0.0,0.0,0,1.4,2.1,63.6,2.0,4.1,6.2,0.8,0.8,1.1,1.4,10.2
1445,KJ McDaniels,,2014.0,62.0,21.8,7.9,2.8,7.0,39.6,0.7,2.4,28.7,1.6,2.1,75.2,1.0,2.2,3.2,1.2,0.7,1.1,1.7,7.6
1446,Kostas Papanikolaou,,2014.0,43.0,18.5,4.2,1.6,4.6,35.0,0.7,2.5,29.2,0.3,0.4,72.2,0.9,1.8,2.7,2.0,0.7,0.3,1.3,5.6
1447,Kyle Anderson,,2014.0,33.0,10.8,2.2,0.9,2.7,34.8,0.1,0.3,27.3,0.3,0.4,64.3,0.2,2.0,2.2,0.8,0.5,0.2,0.3,3.7
1448,Langston Galloway,,2014.0,45.0,32.4,11.8,4.5,11.4,39.9,1.4,3.9,35.2,1.4,1.7,80.8,0.8,3.4,4.2,3.3,1.2,0.3,1.4,12.3
1449,Marcus Smart,,2014.0,67.0,27.0,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,3.1,1.5,0.3,1.3,9.4
1450,Markel Brown,,2014.0,47.0,16.6,4.6,1.6,4.5,36.2,0.4,1.4,26.6,1.0,1.2,82.5,0.3,1.9,2.3,0.8,0.7,0.3,0.6,5.0
1451,Mitch McGary,,2014.0,32.0,15.2,6.3,2.8,5.2,53.3,0.0,0.1,0,0.8,1.3,62.5,1.7,3.5,5.2,0.4,0.5,0.5,1.0,9.0
1452,Nerlens Noel,,2014.0,75.0,30.8,9.9,4.0,8.7,46.2,0.0,0.0,0,1.9,3.1,60.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9,15.6
1453,Nik Stauskas,,2014.0,73.0,15.4,4.4,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.2,1.1,1.2,0.9,0.3,0.2,0.6,3.8
1454,Nikola Mirotic,,2014.0,82.0,20.2,10.2,3.1,7.6,40.5,1.2,3.8,31.6,2.8,3.5,80.3,0.8,4.2,4.9,1.2,0.7,0.7,1.1,11.3
1455,Noah Vonleh,,2014.0,25.0,10.4,3.3,1.2,3.0,39.5,0.2,0.5,38.5,0.7,1.0,69.2,1.1,2.3,3.4,0.2,0.2,0.4,0.4,4.8
1456,PJ Hairston,,2014.0,45.0,15.3,5.6,1.9,6.0,32.3,1.1,3.6,30.1,0.7,0.8,86.1,0.5,1.6,2.0,0.5,0.5,0.3,0.5,4.3
1457,Rodney Hood,,2014.0,50.0,21.3,8.7,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,0.2,2.2,2.3,1.7,0.6,0.2,0.9,7.8
1458,Shabazz Napier,,2014.0,51.0,19.8,5.1,1.7,4.5,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.3,1.9,2.2,2.5,0.8,0.1,1.6,6.2
1459,Spencer Dinwiddie,,2014.0,34.0,13.4,4.3,1.5,5.0,30.2,0.4,1.9,18.5,0.9,1.0,91.2,0.1,1.3,1.4,3.1,0.6,0.2,1.0,4.9
1460,Tarik Black,,2014.0,63.0,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0,1.0,1.9,55.1,2.3,3.6,5.8,0.7,0.3,0.4,0.8,9.8
1461,TJ Warren,,2014.0,40.0,15.4,6.1,2.8,5.4,52.8,0.1,0.5,23.8,0.4,0.5,73.7,1.0,1.1,2.1,0.6,0.5,0.2,0.7,6.2
1462,Travis Wear,,2014.0,51.0,13.2,3.9,1.6,4.1,40.2,0.2,0.6,36.7,0.4,0.5,76.9,0.6,1.5,2.1,0.8,0.3,0.2,0.7,4.0
1463,Tyler Ennis,,2014.0,33.0,12.5,3.7,1.6,4.4,36.1,0.4,1.3,27.9,0.2,0.2,71.4,0.2,0.8,1.1,2.2,0.6,0.1,1.3,3.5
1464,Tyler Johnson,,2014.0,32.0,18.8,5.9,2.2,5.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,0.4,2.1,2.5,1.3,1.0,0.3,0.9,6.7
1465,Zach LaVine,,2014.0,77.0,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,0.7,0.1,2.5,9.4
1466,Anthony Brown,,2015.0,29.0,20.7,4.0,1.3,4.3,31.0,0.7,2.4,28.6,0.6,0.7,85.0,0.3,2.1,2.4,0.7,0.5,0.2,0.5,4.1
1467,Bobby Portis,,2015.0,62.0,17.8,7.0,3.0,7.0,42.7,0.3,0.8,30.8,0.8,1.1,72.7,2.0,3.5,5.4,0.8,0.4,0.3,0.9,8.9
1468,Cameron Payne,,2015.0,57.0,12.2,5.0,2.0,4.9,41.0,0.6,1.9,32.4,0.3,0.4,79.2,0.2,1.3,1.5,1.9,0.6,0.1,0.8,5.4
1469,Chris McCullough,,2015.0,24.0,15.1,4.7,1.8,4.5,40.4,0.5,1.4,38.2,0.5,1.0,47.8,1.0,1.8,2.8,0.4,1.2,0.5,0.6,5.7
1470,Cristiano Felicio,,2015.0,31.0,10.4,3.4,1.3,2.3,55.6,0.0,0.1,0,0.8,1.1,71.4,1.0,2.3,3.3,0.8,0.2,0.4,0.4,6.4
1471,D'Angelo Russell,,2015.0,80.0,28.2,13.2,4.9,12.0,41.0,1.6,4.6,35.1,1.8,2.4,73.7,0.6,2.8,3.4,3.3,1.2,0.2,2.5,11.1
1472,Darrun Hilliard,,2015.0,38.0,10.1,4.0,1.4,3.4,39.7,0.5,1.3,38,0.8,1.1,72.5,0.1,1.1,1.2,0.7,0.2,0.0,0.5,3.3
1473,Devin Booker,,2015.0,76.0,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84.0,0.4,2.1,2.5,2.6,0.6,0.3,2.1,10.5
1474,Emmanuel Mudiay,,2015.0,68.0,30.4,12.8,4.8,13.3,36.4,1.1,3.4,31.9,2.1,3.1,67.0,0.5,2.9,3.4,5.5,1.0,0.5,3.2,10.5
1475,Frank Kaminsky,,2015.0,81.0,21.1,7.5,2.7,6.5,41.0,0.8,2.5,33.7,1.3,1.8,73.0,0.9,3.3,4.1,1.2,0.5,0.5,0.7,8.8
1476,Jahlil Okafor,,2015.0,53.0,30.0,17.5,7.5,14.7,50.8,0.0,0.1,16.7,2.5,3.7,68.6,2.3,4.7,7.0,1.2,0.4,1.1,2.3,16.6
1477,Jarell Martin,,2015.0,27.0,14.1,5.7,2.0,4.3,46.6,0.0,0.1,0,1.7,2.3,72.6,1.4,1.7,3.2,0.6,0.3,0.3,0.7,6.3
1478,Jerian Grant,,2015.0,76.0,16.6,5.6,2.0,5.1,39.4,0.3,1.3,22,1.3,1.6,78.0,0.3,1.6,1.9,2.3,0.7,0.1,1.1,6.0
1479,Jonathon Simmons,,2015.0,55.0,14.8,6.0,2.2,4.4,50.4,0.3,0.9,38.3,1.3,1.7,75.0,0.3,1.5,1.7,1.1,0.4,0.1,1.0,5.8
1480,Josh Richardson,,2015.0,52.0,21.3,6.6,2.4,5.2,45.2,1.0,2.2,46.1,0.8,1.2,66.7,0.4,1.7,2.1,1.4,0.7,0.5,0.7,7.3
1481,Justin Anderson,,2015.0,55.0,11.8,3.8,1.3,3.2,40.6,0.4,1.5,26.5,0.8,1.0,80.0,0.3,2.1,2.4,0.5,0.3,0.5,0.4,5.0
1482,Justise Winslow,,2015.0,78.0,28.6,6.4,2.5,5.9,42.2,0.4,1.5,27.6,1.0,1.5,68.4,1.0,4.1,5.2,1.5,0.9,0.3,1.2,9.2
1483,Karl-Anthony Towns,,2015.0,82.0,32.0,18.3,7.6,14.1,54.2,0.4,1.1,34.1,2.7,3.4,81.1,2.8,7.7,10.5,2.0,0.7,1.7,2.2,23.8
1484,Kelly Oubre Jr.,,2015.0,63.0,10.7,3.7,1.4,3.3,42.7,0.4,1.3,31.6,0.5,0.8,63.3,0.4,1.7,2.1,0.2,0.3,0.1,0.5,3.8
1485,Kristaps Porzingis,,2015.0,72.0,28.4,14.3,5.2,12.3,42.1,1.1,3.4,33.3,2.8,3.3,83.8,1.8,5.5,7.3,1.3,0.7,1.9,1.7,16.1
1486,Lamar Patterson,,2015.0,35.0,11.3,2.4,0.8,2.3,35.0,0.3,1.4,24.5,0.5,0.6,72.7,0.1,1.3,1.4,1.1,0.3,0.1,0.7,2.9
1487,Larry Nance Jr.,,2015.0,63.0,20.1,5.5,2.5,4.8,52.7,0.0,0.2,10,0.5,0.7,68.1,1.6,3.3,5.0,0.7,0.9,0.4,0.7,9.3
1488,Marcelo Huertas,,2015.0,53.0,16.4,4.5,1.8,4.3,42.2,0.3,1.2,26.2,0.5,0.5,93.1,0.3,1.4,1.7,3.4,0.5,0.1,1.5,6.2
1489,Mario Hezonja,,2015.0,79.0,17.9,6.1,2.3,5.3,43.3,0.8,2.4,34.9,0.6,0.7,90.7,0.4,1.9,2.2,1.4,0.5,0.2,1.2,6.1
1490,Myles Turner,,2015.0,60.0,22.8,10.3,4.4,8.8,49.8,0.1,0.2,21.4,1.5,2.0,72.7,1.1,4.4,5.5,0.7,0.4,1.4,1.1,12.3
1491,Nemanja Bjelica,,2015.0,60.0,17.9,5.1,1.8,3.9,46.8,0.8,2.1,38.4,0.7,0.9,72.7,0.8,2.7,3.5,1.4,0.4,0.3,0.8,7.7
1492,Nikola Jokic,,2015.0,80.0,21.7,10.0,3.8,7.5,51.2,0.4,1.1,33.3,1.9,2.4,81.1,2.3,4.7,7.0,2.4,1.0,0.6,1.3,15.5
1493,Norman Powell,,2015.0,49.0,14.8,5.6,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,1.0,0.6,0.2,0.7,6.0
1494,Rashad Vaughn,,2015.0,70.0,14.3,3.1,1.2,3.8,30.5,0.6,2.1,29.3,0.2,0.2,80.0,0.2,1.1,1.3,0.6,0.4,0.2,0.4,2.5
1495,Raul Neto,,2015.0,81.0,18.5,5.9,2.2,5.2,43.1,0.8,2.0,39.5,0.6,0.9,74.3,0.2,1.3,1.5,2.1,0.8,0.0,1.4,5.8
1496,Richaun Holmes,,2015.0,51.0,13.8,5.6,2.2,4.4,51.4,0.2,0.9,18.2,1.0,1.5,68.9,1.2,1.4,2.6,0.6,0.4,0.8,0.6,6.9
1497,Rondae Hollis-Jefferson,,2015.0,29.0,21.2,5.8,2.2,4.8,45.7,0.1,0.5,28.6,1.3,1.8,71.2,1.3,4.0,5.3,1.5,1.3,0.6,0.9,10.4
1498,Salah Mejri,,2015.0,34.0,11.7,3.7,1.4,2.3,62.8,0.0,0.0,0,0.8,1.4,58.7,1.2,2.4,3.6,0.3,0.2,1.1,0.7,6.8
1499,Stanley Johnson,,2015.0,73.0,23.1,8.1,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,0.8,3.4,4.2,1.6,0.8,0.2,1.6,7.8
1500,TJ McConnell,,2015.0,81.0,19.8,6.1,2.7,5.7,47.0,0.4,1.1,34.8,0.3,0.5,63.4,0.5,2.6,3.1,4.5,1.2,0.1,1.7,10.0
1501,Trey Lyles,,2015.0,80.0,17.3,6.1,2.4,5.5,43.8,0.6,1.6,38.3,0.7,1.0,69.5,0.7,3.0,3.7,0.7,0.3,0.2,0.8,6.9
1502,Tyus Jones,,2015.0,37.0,15.5,4.2,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,0.2,1.1,1.3,2.9,0.8,0.1,0.9,5.4
1503,Willie Cauley-Stein,,2015.0,66.0,21.4,7.0,2.9,5.1,56.3,0.0,0.0,0,1.2,1.9,64.8,2.0,3.3,5.3,0.6,0.7,1.0,0.7,11.0
1504,Willie Reed,,2015.0,39.0,10.9,4.7,1.9,3.4,57.1,0.0,0.0,0,0.8,1.4,54.5,1.3,1.9,3.1,0.3,0.1,0.8,0.4,6.5
1505,Alex Abrines,,2016.0,27.0,13.7,5.6,1.9,4.9,37.9,1.3,3.6,35.1,0.7,0.7,90.0,0.3,0.9,1.2,0.4,0.4,0.1,0.6,3.9
1506,Andrew Harrison,,2016.0,35.0,26.9,7.2,2.0,6.7,29.6,0.7,2.8,23.5,2.6,3.4,76.5,0.5,2.0,2.4,3.7,1.1,0.5,1.6,7.9
1507,Brandon Ingram,,2016.0,36.0,27.4,7.4,2.6,7.6,34.7,0.5,2.1,25,1.6,2.3,69.9,0.7,3.4,4.1,1.9,0.4,0.4,1.3,7.3
1508,Buddy Hield,,2016.0,35.0,19.3,8.6,3.3,8.4,39.5,1.5,4.1,35.2,0.5,0.6,90.5,0.3,2.2,2.5,1.2,0.3,0.1,0.9,6.7
1509,Caris LeVert,,2016.0,12.0,15.5,4.7,1.6,4.4,35.8,0.8,2.6,32.3,0.7,1.0,66.7,0.3,2.3,2.6,1.3,0.9,0.2,0.6,5.9
1510,Dario Saric,,2016.0,32.0,24.1,9.5,3.5,9.0,38.7,1.3,3.6,35.1,1.3,1.7,77.4,1.2,4.7,5.9,1.7,0.5,0.2,1.8,10.1
1511,Denzel Valentine,,2016.0,22.0,10.6,2.5,0.8,3.0,27.7,0.5,1.9,26.2,0.3,0.4,87.5,0.0,1.6,1.6,0.5,0.3,0.1,0.4,2.3
1512,Domantas Sabonis,,2016.0,34.0,21.1,6.4,2.6,6.0,43.9,1.0,2.4,39.8,0.1,0.2,57.1,0.5,3.1,3.6,1.3,0.6,0.5,1.1,7.7
1513,Dorian Finney-Smith,,2016.0,33.0,22.8,5.2,1.9,4.6,40.5,0.9,2.8,32.3,0.6,0.8,76.0,0.7,2.2,2.8,1.0,0.6,0.3,0.7,6.3
1514,Dragan Bender,,2016.0,27.0,12.4,3.3,1.3,3.2,40.7,0.7,2.1,33.9,0.0,0.2,16.7,0.3,1.8,2.0,0.4,0.3,0.5,0.7,3.8
1515,Isaiah Whitehead,,2016.0,25.0,22.6,6.7,2.6,6.4,41.3,0.5,1.8,28.3,0.9,1.2,76.7,0.2,2.0,2.2,3.0,0.7,0.5,2.2,6.9
1516,Jakob Poeltl,,2016.0,15.0,11.0,2.4,0.9,2.2,42.4,0.0,0.0,0,0.5,1.1,47.1,1.5,1.5,3.1,0.3,0.4,0.3,0.3,4.3
1517,Jamal Murray,,2016.0,33.0,20.7,8.4,3.0,7.9,37.8,1.4,4.1,34.3,1.0,1.3,81.0,0.6,2.1,2.7,1.8,0.5,0.3,1.3,7.3
1518,Jaylen Brown,,2016.0,34.0,13.4,4.9,1.9,4.4,44.6,0.4,1.1,31.6,0.7,1.1,63.2,0.6,1.2,1.8,0.6,0.3,0.3,0.6,4.6
1519,Joel Embiid,,2016.0,22.0,24.8,18.9,6.2,13.4,46.4,1.2,3.0,38.8,5.3,6.8,77.3,2.0,5.4,7.3,1.9,0.8,2.4,3.8,18.8
1520,Juan Hernangomez,,2016.0,23.0,10.7,3.4,1.0,2.4,43.6,0.5,1.2,40.7,0.9,1.3,64.5,0.6,1.8,2.4,0.4,0.3,0.3,0.3,4.7
1521,Kay Felder,,2016.0,15.0,11.0,5.4,1.8,4.1,43.5,0.3,0.6,44.4,1.5,2.0,76.7,0.1,1.1,1.3,1.9,0.4,0.2,0.7,5.7
1522,Kris Dunn,,2016.0,33.0,16.9,4.1,1.5,4.1,37.3,0.3,0.9,29,0.8,1.2,62.5,0.4,1.9,2.2,2.4,1.0,0.3,1.2,5.8
1523,Malcolm Brogdon,,2016.0,32.0,22.9,8.3,3.2,6.9,46.2,0.9,2.1,44.1,0.9,1.1,85.7,0.4,2.1,2.5,3.6,1.0,0.1,1.5,10.1
1524,Malcolm Delaney,,2016.0,33.0,16.4,5.3,2.0,5.3,37.1,0.2,1.4,17.4,1.1,1.3,86.0,0.2,1.5,1.6,2.8,0.4,0.0,1.5,5.1
1525,Marquese Chriss,,2016.0,34.0,17.1,7.0,2.7,6.3,42.7,0.6,2.1,31,1.0,1.7,59.6,1.1,2.2,3.3,0.5,0.5,0.5,1.2,6.2
1526,Mindaugas Kuzminskas,,2016.0,27.0,10.8,4.4,1.6,3.8,40.8,0.7,2.0,37,0.5,0.7,77.8,0.5,0.8,1.3,0.8,0.4,0.1,0.5,4.2
1527,Pascal Siakam,,2016.0,32.0,17.8,5.1,2.3,4.3,52.5,0.0,0.1,0,0.5,0.7,77.3,1.3,2.2,3.5,0.4,0.5,0.8,0.7,7.4
1528,Patrick McCaw,,2016.0,26.0,12.2,2.8,1.1,2.8,38.9,0.6,1.5,37.5,0.1,0.2,50.0,0.3,0.8,1.0,1.0,0.4,0.3,0.6,3.2
1529,Rodney McGruder,,2016.0,30.0,25.7,5.8,2.1,5.3,40.0,0.8,2.6,32.5,0.7,1.0,72.4,1.5,2.0,3.5,1.5,0.7,0.3,0.7,7.5
1530,Semaj Christon,,2016.0,33.0,15.6,3.0,1.3,4.0,31.8,0.2,1.1,16.7,0.3,0.5,52.9,0.4,1.0,1.4,2.5,0.4,0.1,0.7,3.7
1531,Sheldon McClellan,,2016.0,11.0,13.7,4.8,1.5,3.7,41.5,0.3,1.4,20,1.5,1.6,88.9,0.2,0.7,0.9,0.8,0.5,0.1,0.2,4.5
1532,Taurean Prince,,2016.0,20.0,10.0,3.4,1.2,3.1,39.3,0.4,1.2,29.2,0.6,0.7,85.7,0.2,1.8,2.0,0.7,0.3,0.3,0.7,4.0
1533,Tomas Satoransky,,2016.0,23.0,14.7,3.1,1.3,3.2,39.7,0.1,0.8,10.5,0.5,0.7,64.7,0.4,1.1,1.5,2.2,0.5,0.0,0.9,4.2
1534,Troy Williams,,2016.0,24.0,17.4,5.3,2.1,5.1,41.8,0.4,1.7,24.4,0.6,1.0,60.0,0.3,1.6,1.8,0.8,1.0,0.4,1.1,4.8
1535,Wade Baldwin IV,,2016.0,22.0,13.5,3.5,1.2,3.8,31.3,0.1,0.8,11.1,1.0,1.3,82.1,0.3,1.1,1.5,2.1,0.6,0.3,1.3,3.8
